ID,Prob1
144030, 0.47
144031, 0.47
144032, 0.26
144033, 0.47
144034, 0.26
144035, 0.23
144036, 0.47
144037, 0.47
144038, 0.26
144039, 0.47
144040, 0.47
144041, 0.26
144042, 0.47
144043, 0.47
144044, 0.26
144045, 0.47
144046, 0.26
144047, 0.47
144048, 0.47
144049, 0.26
144050, 0.26
144051, 0.26
144052, 0.26
144053, 0.26
144054, 0.47
144055, 0.32
144056, 0.47
144057, 0.26
144058, 0.26
144059, 0.26
144060, 0.26
144061, 0.26
144062, 0.26
144063, 0.26
144064, 0.47
144065, 0.26
144066, 0.47
144067, 0.26
144068, 0.47
144069, 0.26
144070, 0.26
144071, 0.47
144072, 0.47
144073, 0.32
144074, 0.47
144075, 0.47
144076, 0.26
144077, 0.26
144078, 0.26
144079, 0.26
144080, 0.26
144081, 0.26
144082, 0.26
144083, 0.47
144084, 0.26
144085, 0.47
144086, 0.26
144087, 0.47
144088, 0.26
144089, 0.47
144090, 0.47
144091, 0.47
144092, 0.26
144093, 0.47
144094, 0.26
144095, 0.47
144096, 0.26
144097, 0.26
144098, 0.47
144099, 0.47
144100, 0.47
144101, 0.47
144102, 0.26
144103, 0.26
144104, 0.26
144105, 0.47
144106, 0.47
144107, 0.26
144108, 0.47
144109, 0.47
144110, 0.47
144111, 0.26
144112, 0.26
144113, 0.47
144114, 0.47
144115, 0.47
144116, 0.32
144117, 0.26
144118, 0.26
144119, 0.47
144120, 0.26
144121, 0.26
144122, 0.47
144123, 0.47
144124, 0.47
144125, 0.47
144126, 0.40
144127, 0.26
144128, 0.26
144129, 0.26
144130, 0.47
144131, 0.47
144132, 0.26
144133, 0.47
144134, 0.26
144135, 0.26
144136, 0.26
144137, 0.47
144138, 0.47
144139, 0.26
144140, 0.26
144141, 0.26
144142, 0.47
144143, 0.47
144144, 0.26
144145, 0.26
144146, 0.26
144147, 0.47
144148, 0.47
144149, 0.26
144150, 0.26
144151, 0.47
144152, 0.40
144153, 0.47
144154, 0.26
144155, 0.47
144156, 0.47
144157, 0.47
144158, 0.47
144159, 0.47
144160, 0.26
144161, 0.26
144162, 0.26
144163, 0.26
144164, 0.26
144165, 0.47
144166, 0.26
144167, 0.26
144168, 0.47
144169, 0.26
144170, 0.26
144171, 0.47
144172, 0.47
144173, 0.47
144174, 0.47
144175, 0.47
144176, 0.36
144177, 0.26
144178, 0.26
144179, 0.26
144180, 0.26
144181, 0.26
144182, 0.26
144183, 0.32
144184, 0.47
144185, 0.47
144186, 0.26
144187, 0.26
144188, 0.26
144189, 0.47
144190, 0.26
144191, 0.26
144192, 0.47
144193, 0.46
144194, 0.46
144195, 0.47
144196, 0.26
144197, 0.26
144198, 0.47
144199, 0.26
144200, 0.47
144201, 0.47
144202, 0.26
144203, 0.26
144204, 0.26
144205, 0.47
144206, 0.36
144207, 0.47
144208, 0.47
144209, 0.47
144210, 0.47
144211, 0.32
144212, 0.47
144213, 0.26
144214, 0.26
144215, 0.47
144216, 0.26
144217, 0.47
144218, 0.26
144219, 0.26
144220, 0.47
144221, 0.26
144222, 0.36
144223, 0.47
144224, 0.47
144225, 0.23
144226, 0.26
144227, 0.26
144228, 0.26
144229, 0.47
144230, 0.26
144231, 0.26
144232, 0.26
144233, 0.26
144234, 0.26
144235, 0.47
144236, 0.47
144237, 0.32
144238, 0.47
144239, 0.26
144240, 0.26
144241, 0.47
144242, 0.26
144243, 0.45
144244, 0.47
144245, 0.47
144246, 0.47
144247, 0.47
144248, 0.47
144249, 0.47
144250, 0.47
144251, 0.26
144252, 0.26
144253, 0.47
144254, 0.47
144255, 0.47
144256, 0.26
144257, 0.47
144258, 0.23
144259, 0.47
144260, 0.26
144261, 0.26
144262, 0.26
144263, 0.47
144264, 0.32
144265, 0.47
144266, 0.26
144267, 0.26
144268, 0.26
144269, 0.26
144270, 0.47
144271, 0.26
144272, 0.26
144273, 0.26
144274, 0.26
144275, 0.32
144276, 0.47
144277, 0.47
144278, 0.38
144279, 0.26
144280, 0.26
144281, 0.26
144282, 0.26
144283, 0.32
144284, 0.26
144285, 0.26
144286, 0.26
144287, 0.47
144288, 0.36
144289, 0.26
144290, 0.26
144291, 0.26
144292, 0.26
144293, 0.26
144294, 0.26
144295, 0.26
144296, 0.47
144297, 0.47
144298, 0.47
144299, 0.26
144300, 0.26
144301, 0.26
144302, 0.26
144303, 0.47
144304, 0.47
144305, 0.47
144306, 0.26
144307, 0.26
144308, 0.32
144309, 0.26
144310, 0.26
144311, 0.47
144312, 0.26
144313, 0.26
144314, 0.26
144315, 0.47
144316, 0.26
144317, 0.26
144318, 0.47
144319, 0.26
144320, 0.47
144321, 0.47
144322, 0.26
144323, 0.26
144324, 0.47
144325, 0.26
144326, 0.26
144327, 0.26
144328, 0.47
144329, 0.26
144330, 0.26
144331, 0.47
144332, 0.26
144333, 0.26
144334, 0.26
144335, 0.26
144336, 0.47
144337, 0.26
144338, 0.26
144339, 0.47
144340, 0.26
144341, 0.47
144342, 0.26
144343, 0.26
144344, 0.47
144345, 0.47
144346, 0.26
144347, 0.47
144348, 0.26
144349, 0.26
144350, 0.26
144351, 0.26
144352, 0.26
144353, 0.47
144354, 0.26
144355, 0.47
144356, 0.26
144357, 0.26
144358, 0.46
144359, 0.26
144360, 0.32
144361, 0.26
144362, 0.47
144363, 0.26
144364, 0.47
144365, 0.26
144366, 0.26
144367, 0.47
144368, 0.26
144369, 0.26
144370, 0.32
144371, 0.26
144372, 0.32
144373, 0.47
144374, 0.47
144375, 0.26
144376, 0.26
144377, 0.46
144378, 0.47
144379, 0.26
144380, 0.26
144381, 0.32
144382, 0.47
144383, 0.26
144384, 0.47
144385, 0.26
144386, 0.26
144387, 0.47
144388, 0.26
144389, 0.47
144390, 0.26
144391, 0.47
144392, 0.26
144393, 0.26
144394, 0.36
144395, 0.47
144396, 0.26
144397, 0.47
144398, 0.26
144399, 0.26
144400, 0.26
144401, 0.26
144402, 0.47
144403, 0.47
144404, 0.26
144405, 0.47
144406, 0.47
144407, 0.26
144408, 0.26
144409, 0.26
144410, 0.26
144411, 0.26
144412, 0.47
144413, 0.32
144414, 0.47
144415, 0.26
144416, 0.26
144417, 0.28
144418, 0.26
144419, 0.26
144420, 0.47
144421, 0.26
144422, 0.26
144423, 0.47
144424, 0.26
144425, 0.26
144426, 0.26
144427, 0.47
144428, 0.47
144429, 0.47
144430, 0.26
144431, 0.47
144432, 0.26
144433, 0.26
144434, 0.26
144435, 0.27
144436, 0.26
144437, 0.32
144438, 0.47
144439, 0.47
144440, 0.47
144441, 0.26
144442, 0.47
144443, 0.26
144444, 0.47
144445, 0.26
144446, 0.26
144447, 0.47
144448, 0.26
144449, 0.26
144450, 0.26
144451, 0.47
144452, 0.26
144453, 0.47
144454, 0.26
144455, 0.26
144456, 0.26
144457, 0.26
144458, 0.26
144459, 0.26
144460, 0.26
144461, 0.32
144462, 0.26
144463, 0.47
144464, 0.26
144465, 0.47
144466, 0.26
144467, 0.47
144468, 0.47
144469, 0.47
144470, 0.47
144471, 0.26
144472, 0.26
144473, 0.47
144474, 0.47
144475, 0.26
144476, 0.47
144477, 0.26
144478, 0.47
144479, 0.26
144480, 0.47
144481, 0.47
144482, 0.26
144483, 0.26
144484, 0.26
144485, 0.26
144486, 0.26
144487, 0.26
144488, 0.26
144489, 0.47
144490, 0.26
144491, 0.47
144492, 0.47
144493, 0.47
144494, 0.26
144495, 0.26
144496, 0.47
144497, 0.47
144498, 0.47
144499, 0.32
144500, 0.26
144501, 0.26
144502, 0.26
144503, 0.26
144504, 0.47
144505, 0.26
144506, 0.26
144507, 0.26
144508, 0.26
144509, 0.32
144510, 0.26
144511, 0.26
144512, 0.26
144513, 0.26
144514, 0.26
144515, 0.32
144516, 0.47
144517, 0.26
144518, 0.26
144519, 0.47
144520, 0.47
144521, 0.26
144522, 0.26
144523, 0.47
144524, 0.47
144525, 0.47
144526, 0.47
144527, 0.26
144528, 0.47
144529, 0.26
144530, 0.47
144531, 0.26
144532, 0.26
144533, 0.47
144534, 0.26
144535, 0.47
144536, 0.26
144537, 0.26
144538, 0.47
144539, 0.47
144540, 0.26
144541, 0.26
144542, 0.47
144543, 0.26
144544, 0.26
144545, 0.26
144546, 0.47
144547, 0.26
144548, 0.26
144549, 0.26
144550, 0.47
144551, 0.26
144552, 0.26
144553, 0.47
144554, 0.47
144555, 0.26
144556, 0.26
144557, 0.26
144558, 0.26
144559, 0.26
144560, 0.26
144561, 0.26
144562, 0.26
144563, 0.26
144564, 0.26
144565, 0.47
144566, 0.26
144567, 0.47
144568, 0.47
144569, 0.47
144570, 0.26
144571, 0.26
144572, 0.26
144573, 0.26
144574, 0.26
144575, 0.47
144576, 0.47
144577, 0.47
144578, 0.26
144579, 0.40
144580, 0.47
144581, 0.26
144582, 0.26
144583, 0.32
144584, 0.26
144585, 0.47
144586, 0.26
144587, 0.26
144588, 0.26
144589, 0.26
144590, 0.29
144591, 0.26
144592, 0.26
144593, 0.47
144594, 0.26
144595, 0.26
144596, 0.47
144597, 0.47
144598, 0.26
144599, 0.47
144600, 0.47
144601, 0.26
144602, 0.26
144603, 0.47
144604, 0.26
144605, 0.23
144606, 0.47
144607, 0.26
144608, 0.47
144609, 0.47
144610, 0.32
144611, 0.26
144612, 0.47
144613, 0.26
144614, 0.26
144615, 0.47
144616, 0.26
144617, 0.26
144618, 0.47
144619, 0.26
144620, 0.47
144621, 0.26
144622, 0.23
144623, 0.26
144624, 0.47
144625, 0.26
144626, 0.26
144627, 0.26
144628, 0.47
144629, 0.47
144630, 0.47
144631, 0.26
144632, 0.47
144633, 0.47
144634, 0.26
144635, 0.26
144636, 0.47
144637, 0.47
144638, 0.26
144639, 0.47
144640, 0.47
144641, 0.47
144642, 0.47
144643, 0.26
144644, 0.26
144645, 0.26
144646, 0.26
144647, 0.30
144648, 0.26
144649, 0.47
144650, 0.47
144651, 0.26
144652, 0.47
144653, 0.26
144654, 0.26
144655, 0.26
144656, 0.47
144657, 0.26
144658, 0.26
144659, 0.26
144660, 0.47
144661, 0.47
144662, 0.26
144663, 0.47
144664, 0.32
144665, 0.26
144666, 0.47
144667, 0.26
144668, 0.26
144669, 0.32
144670, 0.26
144671, 0.47
144672, 0.26
144673, 0.26
144674, 0.26
144675, 0.34
144676, 0.47
144677, 0.26
144678, 0.26
144679, 0.47
144680, 0.26
144681, 0.26
144682, 0.47
144683, 0.26
144684, 0.26
144685, 0.47
144686, 0.26
144687, 0.26
144688, 0.47
144689, 0.47
144690, 0.47
144691, 0.47
144692, 0.47
144693, 0.26
144694, 0.47
144695, 0.26
144696, 0.23
144697, 0.26
144698, 0.47
144699, 0.26
144700, 0.26
144701, 0.26
144702, 0.47
144703, 0.26
144704, 0.26
144705, 0.47
144706, 0.26
144707, 0.47
144708, 0.47
144709, 0.26
144710, 0.30
144711, 0.26
144712, 0.47
144713, 0.47
144714, 0.26
144715, 0.26
144716, 0.26
144717, 0.26
144718, 0.47
144719, 0.26
144720, 0.47
144721, 0.26
144722, 0.26
144723, 0.26
144724, 0.26
144725, 0.26
144726, 0.47
144727, 0.32
144728, 0.47
144729, 0.47
144730, 0.26
144731, 0.38
144732, 0.26
144733, 0.26
144734, 0.47
144735, 0.47
144736, 0.47
144737, 0.47
144738, 0.26
144739, 0.47
144740, 0.47
144741, 0.47
144742, 0.26
144743, 0.47
144744, 0.26
144745, 0.26
144746, 0.26
144747, 0.26
144748, 0.26
144749, 0.47
144750, 0.26
144751, 0.26
144752, 0.47
144753, 0.26
144754, 0.47
144755, 0.26
144756, 0.26
144757, 0.26
144758, 0.26
144759, 0.37
144760, 0.26
144761, 0.26
144762, 0.47
144763, 0.32
144764, 0.47
144765, 0.26
144766, 0.47
144767, 0.47
144768, 0.47
144769, 0.26
144770, 0.47
144771, 0.47
144772, 0.26
144773, 0.26
144774, 0.32
144775, 0.26
144776, 0.47
144777, 0.47
144778, 0.26
144779, 0.47
144780, 0.26
144781, 0.26
144782, 0.47
144783, 0.47
144784, 0.47
144785, 0.32
144786, 0.26
144787, 0.26
144788, 0.26
144789, 0.47
144790, 0.26
144791, 0.26
144792, 0.26
144793, 0.47
144794, 0.26
144795, 0.47
144796, 0.26
144797, 0.26
144798, 0.47
144799, 0.26
144800, 0.26
144801, 0.26
144802, 0.47
144803, 0.47
144804, 0.26
144805, 0.26
144806, 0.26
144807, 0.26
144808, 0.47
144809, 0.47
144810, 0.47
144811, 0.26
144812, 0.26
144813, 0.26
144814, 0.26
144815, 0.26
144816, 0.26
144817, 0.47
144818, 0.26
144819, 0.47
144820, 0.47
144821, 0.47
144822, 0.27
144823, 0.26
144824, 0.26
144825, 0.47
144826, 0.26
144827, 0.26
144828, 0.26
144829, 0.26
144830, 0.47
144831, 0.26
144832, 0.26
144833, 0.32
144834, 0.26
144835, 0.26
144836, 0.26
144837, 0.26
144838, 0.47
144839, 0.26
144840, 0.47
144841, 0.26
144842, 0.26
144843, 0.26
144844, 0.47
144845, 0.26
144846, 0.29
144847, 0.26
144848, 0.47
144849, 0.47
144850, 0.47
144851, 0.32
144852, 0.26
144853, 0.46
144854, 0.26
144855, 0.26
144856, 0.26
144857, 0.26
144858, 0.47
144859, 0.26
144860, 0.26
144861, 0.47
144862, 0.26
144863, 0.47
144864, 0.47
144865, 0.47
144866, 0.47
144867, 0.26
144868, 0.26
144869, 0.26
144870, 0.26
144871, 0.23
144872, 0.26
144873, 0.30
144874, 0.26
144875, 0.26
144876, 0.26
144877, 0.47
144878, 0.26
144879, 0.47
144880, 0.47
144881, 0.26
144882, 0.26
144883, 0.26
144884, 0.47
144885, 0.47
144886, 0.26
144887, 0.26
144888, 0.26
144889, 0.47
144890, 0.26
144891, 0.26
144892, 0.26
144893, 0.26
144894, 0.26
144895, 0.32
144896, 0.47
144897, 0.47
144898, 0.26
144899, 0.47
144900, 0.47
144901, 0.31
144902, 0.26
144903, 0.26
144904, 0.47
144905, 0.26
144906, 0.47
144907, 0.47
144908, 0.47
144909, 0.47
144910, 0.47
144911, 0.47
144912, 0.26
144913, 0.26
144914, 0.47
144915, 0.26
144916, 0.26
144917, 0.47
144918, 0.47
144919, 0.26
144920, 0.26
144921, 0.47
144922, 0.26
144923, 0.32
144924, 0.26
144925, 0.26
144926, 0.47
144927, 0.26
144928, 0.47
144929, 0.26
144930, 0.47
144931, 0.26
144932, 0.26
144933, 0.26
144934, 0.26
144935, 0.47
144936, 0.26
144937, 0.26
144938, 0.32
144939, 0.26
144940, 0.47
144941, 0.26
144942, 0.47
144943, 0.26
144944, 0.47
144945, 0.26
144946, 0.26
144947, 0.47
144948, 0.47
144949, 0.26
144950, 0.47
144951, 0.26
144952, 0.26
144953, 0.26
144954, 0.26
144955, 0.26
144956, 0.26
144957, 0.26
144958, 0.26
144959, 0.26
144960, 0.47
144961, 0.26
144962, 0.47
144963, 0.26
144964, 0.26
144965, 0.26
144966, 0.26
144967, 0.47
144968, 0.47
144969, 0.32
144970, 0.26
144971, 0.47
144972, 0.47
144973, 0.26
144974, 0.47
144975, 0.47
144976, 0.32
144977, 0.47
144978, 0.47
144979, 0.26
144980, 0.47
144981, 0.47
144982, 0.26
144983, 0.47
144984, 0.32
144985, 0.26
144986, 0.26
144987, 0.47
144988, 0.26
144989, 0.26
144990, 0.47
144991, 0.47
144992, 0.47
144993, 0.26
144994, 0.26
144995, 0.26
144996, 0.26
144997, 0.26
144998, 0.26
144999, 0.47
145000, 0.47
145001, 0.23
145002, 0.47
145003, 0.26
145004, 0.26
145005, 0.26
145006, 0.26
145007, 0.26
145008, 0.32
145009, 0.26
145010, 0.47
145011, 0.26
145012, 0.26
145013, 0.35
145014, 0.26
145015, 0.47
145016, 0.26
145017, 0.32
145018, 0.26
145019, 0.47
145020, 0.47
145021, 0.26
145022, 0.47
145023, 0.47
145024, 0.26
145025, 0.40
145026, 0.47
145027, 0.26
145028, 0.47
145029, 0.40
145030, 0.47
145031, 0.27
145032, 0.32
145033, 0.26
145034, 0.47
145035, 0.32
145036, 0.26
145037, 0.26
145038, 0.26
145039, 0.26
145040, 0.47
145041, 0.26
145042, 0.47
145043, 0.32
145044, 0.47
145045, 0.26
145046, 0.32
145047, 0.47
145048, 0.26
145049, 0.47
145050, 0.26
145051, 0.26
145052, 0.26
145053, 0.26
145054, 0.26
145055, 0.42
145056, 0.47
145057, 0.26
145058, 0.26
145059, 0.47
145060, 0.47
145061, 0.26
145062, 0.26
145063, 0.26
145064, 0.47
145065, 0.26
145066, 0.26
145067, 0.26
145068, 0.47
145069, 0.26
145070, 0.47
145071, 0.26
145072, 0.47
145073, 0.26
145074, 0.47
145075, 0.26
145076, 0.26
145077, 0.26
145078, 0.26
145079, 0.26
145080, 0.26
145081, 0.32
145082, 0.26
145083, 0.26
145084, 0.47
145085, 0.26
145086, 0.26
145087, 0.47
145088, 0.26
145089, 0.26
145090, 0.47
145091, 0.26
145092, 0.47
145093, 0.47
145094, 0.47
145095, 0.47
145096, 0.47
145097, 0.47
145098, 0.26
145099, 0.26
145100, 0.26
145101, 0.26
145102, 0.26
145103, 0.26
145104, 0.26
145105, 0.26
145106, 0.26
145107, 0.46
145108, 0.26
145109, 0.26
145110, 0.26
145111, 0.47
145112, 0.26
145113, 0.47
145114, 0.26
145115, 0.47
145116, 0.26
145117, 0.47
145118, 0.47
145119, 0.47
145120, 0.26
145121, 0.47
145122, 0.26
145123, 0.47
145124, 0.47
145125, 0.26
145126, 0.33
145127, 0.26
145128, 0.26
145129, 0.47
145130, 0.47
145131, 0.47
145132, 0.26
145133, 0.47
145134, 0.26
145135, 0.47
145136, 0.26
145137, 0.26
145138, 0.47
145139, 0.47
145140, 0.26
145141, 0.26
145142, 0.26
145143, 0.26
145144, 0.32
145145, 0.26
145146, 0.47
145147, 0.26
145148, 0.26
145149, 0.26
145150, 0.26
145151, 0.26
145152, 0.26
145153, 0.26
145154, 0.34
145155, 0.47
145156, 0.32
145157, 0.26
145158, 0.47
145159, 0.47
145160, 0.26
145161, 0.47
145162, 0.26
145163, 0.47
145164, 0.26
145165, 0.26
145166, 0.32
145167, 0.26
145168, 0.26
145169, 0.47
145170, 0.26
145171, 0.47
145172, 0.47
145173, 0.47
145174, 0.47
145175, 0.26
145176, 0.47
145177, 0.26
145178, 0.23
145179, 0.26
145180, 0.26
145181, 0.26
145182, 0.26
145183, 0.47
145184, 0.26
145185, 0.47
145186, 0.26
145187, 0.26
145188, 0.26
145189, 0.47
145190, 0.32
145191, 0.26
145192, 0.26
145193, 0.47
145194, 0.47
145195, 0.47
145196, 0.40
145197, 0.26
145198, 0.26
145199, 0.47
145200, 0.26
145201, 0.26
145202, 0.26
145203, 0.47
145204, 0.26
145205, 0.26
145206, 0.26
145207, 0.47
145208, 0.26
145209, 0.26
145210, 0.26
145211, 0.47
145212, 0.47
145213, 0.47
145214, 0.47
145215, 0.26
145216, 0.47
145217, 0.47
145218, 0.47
145219, 0.26
145220, 0.47
145221, 0.44
145222, 0.35
145223, 0.26
145224, 0.26
145225, 0.47
145226, 0.32
145227, 0.47
145228, 0.47
145229, 0.26
145230, 0.26
145231, 0.26
145232, 0.47
145233, 0.26
145234, 0.26
145235, 0.26
145236, 0.26
145237, 0.26
145238, 0.26
145239, 0.47
145240, 0.26
145241, 0.26
145242, 0.26
145243, 0.30
145244, 0.32
145245, 0.26
145246, 0.47
145247, 0.26
145248, 0.47
145249, 0.26
145250, 0.47
145251, 0.26
145252, 0.26
145253, 0.47
145254, 0.47
145255, 0.47
145256, 0.47
145257, 0.26
145258, 0.26
145259, 0.26
145260, 0.26
145261, 0.47
145262, 0.26
145263, 0.32
145264, 0.47
145265, 0.26
145266, 0.47
145267, 0.26
145268, 0.47
145269, 0.26
145270, 0.47
145271, 0.32
145272, 0.26
145273, 0.47
145274, 0.47
145275, 0.26
145276, 0.26
145277, 0.26
145278, 0.26
145279, 0.26
145280, 0.47
145281, 0.26
145282, 0.26
145283, 0.47
145284, 0.47
145285, 0.47
145286, 0.37
145287, 0.26
145288, 0.47
145289, 0.26
145290, 0.26
145291, 0.26
145292, 0.47
145293, 0.26
145294, 0.26
145295, 0.26
145296, 0.47
145297, 0.26
145298, 0.26
145299, 0.26
145300, 0.26
145301, 0.26
145302, 0.47
145303, 0.26
145304, 0.26
145305, 0.46
145306, 0.26
145307, 0.47
145308, 0.47
145309, 0.47
145310, 0.32
145311, 0.47
145312, 0.26
145313, 0.26
145314, 0.26
145315, 0.26
145316, 0.47
145317, 0.47
145318, 0.26
145319, 0.26
145320, 0.47
145321, 0.26
145322, 0.26
145323, 0.26
145324, 0.26
145325, 0.26
145326, 0.47
145327, 0.26
145328, 0.47
145329, 0.26
145330, 0.26
145331, 0.26
145332, 0.26
145333, 0.47
145334, 0.47
145335, 0.26
145336, 0.26
145337, 0.26
145338, 0.23
145339, 0.32
145340, 0.47
145341, 0.26
145342, 0.47
145343, 0.26
145344, 0.26
145345, 0.26
145346, 0.26
145347, 0.26
145348, 0.47
145349, 0.26
145350, 0.26
145351, 0.26
145352, 0.26
145353, 0.47
145354, 0.26
145355, 0.26
145356, 0.40
145357, 0.26
145358, 0.26
145359, 0.47
145360, 0.26
145361, 0.26
145362, 0.26
145363, 0.26
145364, 0.47
145365, 0.47
145366, 0.47
145367, 0.47
145368, 0.47
145369, 0.47
145370, 0.26
145371, 0.47
145372, 0.32
145373, 0.26
145374, 0.47
145375, 0.26
145376, 0.26
145377, 0.26
145378, 0.26
145379, 0.26
145380, 0.26
145381, 0.47
145382, 0.31
145383, 0.26
145384, 0.26
145385, 0.26
145386, 0.26
145387, 0.30
145388, 0.47
145389, 0.47
145390, 0.26
145391, 0.47
145392, 0.26
145393, 0.47
145394, 0.24
145395, 0.47
145396, 0.26
145397, 0.26
145398, 0.47
145399, 0.47
145400, 0.26
145401, 0.47
145402, 0.26
145403, 0.26
145404, 0.26
145405, 0.26
145406, 0.26
145407, 0.26
145408, 0.26
145409, 0.47
145410, 0.47
145411, 0.26
145412, 0.26
145413, 0.26
145414, 0.26
145415, 0.47
145416, 0.26
145417, 0.47
145418, 0.47
145419, 0.47
145420, 0.47
145421, 0.26
145422, 0.32
145423, 0.26
145424, 0.47
145425, 0.47
145426, 0.26
145427, 0.47
145428, 0.26
145429, 0.47
145430, 0.26
145431, 0.26
145432, 0.47
145433, 0.47
145434, 0.26
145435, 0.26
145436, 0.26
145437, 0.26
145438, 0.47
145439, 0.26
145440, 0.26
145441, 0.26
145442, 0.26
145443, 0.26
145444, 0.28
145445, 0.26
145446, 0.47
145447, 0.26
145448, 0.47
145449, 0.47
145450, 0.26
145451, 0.47
145452, 0.26
145453, 0.26
145454, 0.26
145455, 0.26
145456, 0.47
145457, 0.47
145458, 0.26
145459, 0.26
145460, 0.47
145461, 0.47
145462, 0.47
145463, 0.47
145464, 0.47
145465, 0.26
145466, 0.26
145467, 0.26
145468, 0.26
145469, 0.47
145470, 0.47
145471, 0.26
145472, 0.26
145473, 0.26
145474, 0.26
145475, 0.26
145476, 0.26
145477, 0.47
145478, 0.47
145479, 0.26
145480, 0.47
145481, 0.26
145482, 0.47
145483, 0.26
145484, 0.26
145485, 0.32
145486, 0.26
145487, 0.26
145488, 0.32
145489, 0.47
145490, 0.32
145491, 0.26
145492, 0.47
145493, 0.47
145494, 0.47
145495, 0.47
145496, 0.26
145497, 0.26
145498, 0.26
145499, 0.26
145500, 0.47
145501, 0.26
145502, 0.32
145503, 0.47
145504, 0.26
145505, 0.26
145506, 0.36
145507, 0.47
145508, 0.47
145509, 0.26
145510, 0.47
145511, 0.26
145512, 0.26
145513, 0.26
145514, 0.26
145515, 0.47
145516, 0.47
145517, 0.26
145518, 0.47
145519, 0.26
145520, 0.26
145521, 0.47
145522, 0.26
145523, 0.26
145524, 0.26
145525, 0.26
145526, 0.47
145527, 0.47
145528, 0.23
145529, 0.26
145530, 0.26
145531, 0.26
145532, 0.35
145533, 0.40
145534, 0.26
145535, 0.47
145536, 0.26
145537, 0.26
145538, 0.31
145539, 0.26
145540, 0.47
145541, 0.47
145542, 0.26
145543, 0.47
145544, 0.47
145545, 0.26
145546, 0.47
145547, 0.26
145548, 0.47
145549, 0.26
145550, 0.32
145551, 0.45
145552, 0.47
145553, 0.47
145554, 0.47
145555, 0.26
145556, 0.26
145557, 0.26
145558, 0.26
145559, 0.26
145560, 0.26
145561, 0.26
145562, 0.47
145563, 0.47
145564, 0.47
145565, 0.26
145566, 0.26
145567, 0.26
145568, 0.47
145569, 0.26
145570, 0.38
145571, 0.26
145572, 0.26
145573, 0.26
145574, 0.47
145575, 0.47
145576, 0.26
145577, 0.26
145578, 0.47
145579, 0.47
145580, 0.47
145581, 0.47
145582, 0.47
145583, 0.47
145584, 0.47
145585, 0.26
145586, 0.47
145587, 0.26
145588, 0.26
145589, 0.26
145590, 0.26
145591, 0.47
145592, 0.47
145593, 0.47
145594, 0.47
145595, 0.26
145596, 0.47
145597, 0.26
145598, 0.26
145599, 0.26
145600, 0.26
145601, 0.26
145602, 0.26
145603, 0.47
145604, 0.26
145605, 0.47
145606, 0.26
145607, 0.47
145608, 0.26
145609, 0.26
145610, 0.47
145611, 0.26
145612, 0.26
145613, 0.47
145614, 0.26
145615, 0.47
145616, 0.47
145617, 0.26
145618, 0.47
145619, 0.47
145620, 0.47
145621, 0.47
145622, 0.47
145623, 0.47
145624, 0.26
145625, 0.26
145626, 0.26
145627, 0.47
145628, 0.47
145629, 0.47
145630, 0.26
145631, 0.47
145632, 0.47
145633, 0.26
145634, 0.47
145635, 0.40
145636, 0.26
145637, 0.47
145638, 0.47
145639, 0.26
145640, 0.47
145641, 0.47
145642, 0.47
145643, 0.26
145644, 0.47
145645, 0.47
145646, 0.26
145647, 0.27
145648, 0.26
145649, 0.47
145650, 0.47
145651, 0.26
145652, 0.26
145653, 0.26
145654, 0.26
145655, 0.47
145656, 0.26
145657, 0.35
145658, 0.26
145659, 0.37
145660, 0.27
145661, 0.47
145662, 0.26
145663, 0.47
145664, 0.26
145665, 0.47
145666, 0.47
145667, 0.32
145668, 0.26
145669, 0.26
145670, 0.32
145671, 0.26
145672, 0.26
145673, 0.26
145674, 0.26
145675, 0.26
145676, 0.47
145677, 0.47
145678, 0.26
145679, 0.26
145680, 0.47
145681, 0.26
145682, 0.26
145683, 0.26
145684, 0.26
145685, 0.47
145686, 0.47
145687, 0.26
145688, 0.26
145689, 0.47
145690, 0.26
145691, 0.26
145692, 0.26
145693, 0.26
145694, 0.26
145695, 0.47
145696, 0.26
145697, 0.47
145698, 0.47
145699, 0.26
145700, 0.26
145701, 0.26
145702, 0.26
145703, 0.26
145704, 0.47
145705, 0.32
145706, 0.26
145707, 0.26
145708, 0.26
145709, 0.26
145710, 0.26
145711, 0.26
145712, 0.26
145713, 0.26
145714, 0.26
145715, 0.47
145716, 0.26
145717, 0.26
145718, 0.26
145719, 0.26
145720, 0.47
145721, 0.47
145722, 0.47
145723, 0.26
145724, 0.47
145725, 0.47
145726, 0.26
145727, 0.47
145728, 0.26
145729, 0.47
145730, 0.36
145731, 0.47
145732, 0.26
145733, 0.26
145734, 0.26
145735, 0.47
145736, 0.26
145737, 0.26
145738, 0.32
145739, 0.26
145740, 0.47
145741, 0.26
145742, 0.26
145743, 0.26
145744, 0.26
145745, 0.26
145746, 0.47
145747, 0.26
145748, 0.26
145749, 0.26
145750, 0.26
145751, 0.26
145752, 0.26
145753, 0.26
145754, 0.47
145755, 0.26
145756, 0.26
145757, 0.47
145758, 0.26
145759, 0.47
145760, 0.47
145761, 0.26
145762, 0.47
145763, 0.32
145764, 0.47
145765, 0.26
145766, 0.26
145767, 0.26
145768, 0.27
145769, 0.47
145770, 0.47
145771, 0.26
145772, 0.26
145773, 0.26
145774, 0.47
145775, 0.26
145776, 0.47
145777, 0.26
145778, 0.37
